"","plotid","species","year","live_count","live_avg_dbh","live_tot_dbh","dead_count","dead_avg_dbh","dead_tot_dbh","all_live_count","all_live_dbh","rel_dens","rel_dom","imp_value"
"2524","mroth01","quag",2009,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2525","mroth01","quag",2010,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2526","mroth01","quag",2011,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2527","mroth01","quag",2012,2,54.25,108.5,NA,NA,NA,15,379.4,0.133333333333333,0.285977859778598,0.209655596555966
"2528","mroth01","quag",2014,2,53.75,107.5,NA,NA,NA,16,398.4,0.125,0.269829317269076,0.197414658634538
"2529","mroth01","quke",2003,2,NA,NA,NA,NA,NA,3,0,0.666666666666667,NA,NA
"2530","mroth01","quke",2005,2,50.5,101,NA,NA,NA,15,242.2,0.133333333333333,0.41701073492981,0.275172034131572
"2531","mroth01","quke",2006,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2532","mroth01","quke",2007,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2533","mroth01","quke",2008,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2534","mroth01","quke",2009,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2535","mroth01","quke",2010,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2536","mroth01","quke",2011,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"2537","mroth01","quke",2012,2,52.3,104.6,NA,NA,NA,15,379.4,0.133333333333333,0.275698471270427,0.20451590230188
"2538","mroth01","quke",2014,2,50.05,100.1,NA,NA,NA,16,398.4,0.125,0.251255020080321,0.188127510040161
"2539","mroth01","umca",2004,10,13.81,138.1,NA,NA,NA,10,138.1,1,1,1
"2540","mroth01","umca",2005,10,NA,NA,NA,NA,NA,15,242.2,0.666666666666667,NA,NA
"2541","mroth01","umca",2006,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2542","mroth01","umca",2007,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2543","mroth01","umca",2008,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2544","mroth01","umca",2009,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2545","mroth01","umca",2010,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2546","mroth01","umca",2011,11,NA,NA,NA,NA,NA,15,0,0.733333333333333,NA,NA
"2547","mroth01","umca",2012,11,15.1181818181818,166.3,NA,NA,NA,15,379.4,0.733333333333333,0.438323668950975,0.585828501142154
"2548","mroth01","umca",2014,11,13.9909090909091,153.9,NA,NA,NA,16,398.4,0.6875,0.386295180722892,0.536897590361446
"2549","mroth02","umca",2004,9,22.3777777777778,201.4,NA,NA,NA,9,201.4,1,1,1
"2550","mroth02","umca",2005,8,NA,NA,1,NA,NA,13,183.4,0.615384615384615,NA,NA
"2551","mroth02","umca",2006,8,NA,NA,1,NA,NA,8,0,1,NA,NA
"2552","mroth02","umca",2007,8,NA,NA,1,NA,NA,8,0,1,NA,NA
"2553","mroth02","umca",2008,8,NA,NA,1,NA,NA,8,0,1,NA,NA
"2554","mroth02","umca",2009,8,NA,NA,1,NA,NA,8,0,1,NA,NA
"2555","mroth02","umca",2010,8,NA,NA,1,NA,NA,8,0,1,NA,NA
"2556","mroth02","umca",2011,10,NA,NA,1,NA,NA,10,0,1,NA,NA
"2557","mroth02","umca",2012,10,24.1,241,1,9,9,10,241,1,1,1
"2558","mroth02","umca",2014,12,27.8833333333333,334.6,1,9.8,9.8,17,527.9,0.705882352941177,0.6338321651828,0.669857259061988
"2559","mroth03","quag",2004,5,54.16,270.8,NA,NA,NA,5,270.8,1,1,1
"2560","mroth03","quag",2005,5,NA,NA,NA,NA,NA,11,219.8,0.454545454545455,NA,NA
"2561","mroth03","quag",2006,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"2562","mroth03","quag",2007,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"2563","mroth03","quag",2008,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"2564","mroth03","quag",2009,4,NA,NA,1,NA,NA,4,0,1,NA,NA
"2565","mroth03","quag",2010,4,NA,NA,1,NA,NA,4,0,1,NA,NA
"2566","mroth03","quag",2011,4,NA,NA,1,NA,NA,4,0,1,NA,NA
"2567","mroth03","quag",2012,5,53.5,267.5,NA,NA,NA,5,267.5,1,1,1
"2568","mutte01","quch",2004,5,5.48,27.4,NA,NA,NA,40,240.9,0.125,0.113740141137401,0.119370070568701
"2569","mutte01","quch",2005,5,NA,NA,NA,NA,NA,53,212.7,0.0943396226415094,NA,NA
"2570","mutte01","quch",2006,6,NA,NA,NA,NA,NA,53,0,0.113207547169811,NA,NA
"2571","mutte01","quch",2007,6,NA,NA,NA,NA,NA,53,0,0.113207547169811,NA,NA
"2572","mutte01","quch",2008,6,NA,NA,NA,NA,NA,53,0,0.113207547169811,NA,NA
"2573","mutte01","quch",2009,6,NA,NA,NA,NA,NA,53,0,0.113207547169811,NA,NA
"2574","mutte01","quch",2010,6,NA,NA,NA,NA,NA,52,0,0.115384615384615,NA,NA
"2575","mutte01","quch",2011,6,NA,NA,NA,NA,NA,52,0,0.115384615384615,NA,NA
"2576","mutte01","quch",2012,6,6.45,38.7,NA,NA,NA,55,326.9,0.109090909090909,0.11838482716427,0.11373786812759
"2577","mutte01","quch",2014,5,7.66,38.3,NA,NA,NA,68,573.1,0.0735294117647059,0.0668295236433432,0.0701794677040246
"2578","mutte01","quwi",2004,2,3.65,7.3,NA,NA,NA,40,240.9,0.05,0.0303030303030303,0.0401515151515152
"2579","mutte01","quwi",2005,3,NA,NA,NA,NA,NA,53,212.7,0.0566037735849057,NA,NA
"2580","mutte01","quwi",2006,14,NA,NA,1,2.6,2.6,53,0,0.264150943396226,NA,NA
"2581","mutte01","quwi",2007,14,NA,NA,1,NA,NA,53,0,0.264150943396226,NA,NA
"2582","mutte01","quwi",2008,14,NA,NA,1,NA,NA,53,0,0.264150943396226,NA,NA
"2583","mutte01","quwi",2009,14,NA,NA,1,NA,NA,53,0,0.264150943396226,NA,NA
"2584","mutte01","quwi",2010,13,NA,NA,2,NA,NA,52,0,0.25,NA,NA
"2585","mutte01","quwi",2011,13,NA,NA,2,NA,NA,52,0,0.25,NA,NA
"2586","mutte01","quwi",2012,14,3.01428571428571,42.2,1,2.3,2.3,55,326.9,0.254545454545455,0.129091465279902,0.191818459912678
"2587","mutte01","quwi",2014,15,2.84666666666667,42.7,2,3.3,6.6,68,573.1,0.220588235294118,0.0745070668295236,0.147547651061821
"2588","mutte01","umca",2004,33,6.24848484848485,206.2,NA,NA,NA,40,240.9,0.825,0.855956828559568,0.840478414279784
"2589","mutte01","umca",2005,33,NA,NA,NA,NA,NA,53,212.7,0.622641509433962,NA,NA
"2590","mutte01","umca",2006,33,NA,NA,NA,NA,NA,53,0,0.622641509433962,NA,NA
"2591","mutte01","umca",2007,33,NA,NA,NA,NA,NA,53,0,0.622641509433962,NA,NA
"2592","mutte01","umca",2008,33,NA,NA,NA,NA,NA,53,0,0.622641509433962,NA,NA
"2593","mutte01","umca",2009,33,NA,NA,NA,NA,NA,53,0,0.622641509433962,NA,NA
"2594","mutte01","umca",2010,33,NA,NA,NA,NA,NA,52,0,0.634615384615385,NA,NA
"2595","mutte01","umca",2011,33,NA,NA,NA,NA,NA,52,0,0.634615384615385,NA,NA
"2596","mutte01","umca",2012,35,7.02857142857143,246,NA,NA,NA,55,326.9,0.636363636363636,0.752523707555828,0.694443671959732
"2597","mutte01","umca",2014,36,6.99444444444444,251.8,NA,NA,NA,68,573.1,0.529411764705882,0.439364857790961,0.484388311248422
"2598","mutte02","umca",2004,15,8.37333333333333,125.6,NA,NA,NA,15,125.6,1,1,1
"2599","mutte02","umca",2005,15,NA,NA,NA,NA,NA,28,361.2,0.535714285714286,NA,NA
"2600","mutte02","umca",2006,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2601","mutte02","umca",2007,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2602","mutte02","umca",2008,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2603","mutte02","umca",2009,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2604","mutte02","umca",2010,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2605","mutte02","umca",2011,15,NA,NA,NA,NA,NA,15,0,1,NA,NA
"2606","mutte02","umca",2012,15,8.7,130.5,1,3.1,3.1,15,130.5,1,1,1
"2607","mutte02","umca",2014,16,8.3375,133.4,1,3,3,26,511.2,0.615384615384615,0.260954616588419,0.438169615986517
"2608","nelso01","quag",2004,12,19.975,239.7,1,4.6,4.6,15,262.1,0.8,0.914536436474628,0.857268218237314
"2609","nelso01","quag",2005,12,NA,NA,1,NA,NA,18,17.9,0.666666666666667,NA,NA
"2610","nelso01","quag",2006,12,NA,NA,1,NA,NA,15,0,0.8,NA,NA
"2611","nelso01","quag",2007,11,NA,NA,1,NA,NA,14,0,0.785714285714286,NA,NA
"2612","nelso01","quag",2008,12,NA,NA,1,NA,NA,15,0,0.8,NA,NA
"2613","nelso01","quag",2009,11,NA,NA,1,NA,NA,14,0,0.785714285714286,NA,NA
"2614","nelso01","quag",2010,11,NA,NA,1,NA,NA,16,0,0.6875,NA,NA
"2615","nelso01","quag",2011,12,NA,NA,1,NA,NA,17,0,0.705882352941177,NA,NA
"2616","nelso01","quag",2012,12,23.075,276.9,1,4.4,4.4,18,312.7,0.666666666666667,0.885513271506236,0.776089969086451
"2617","nelso01","quag",2014,12,23.5,282,1,5,5,23,348.4,0.521739130434783,0.809414466130884,0.665576798282833
"2618","nelso01","umca",2004,3,7.46666666666667,22.4,NA,NA,NA,15,262.1,0.2,0.085463563525372,0.142731781762686
"2619","nelso01","umca",2005,3,NA,NA,NA,NA,NA,18,17.9,0.166666666666667,NA,NA
"2620","nelso01","umca",2006,3,NA,NA,NA,NA,NA,15,0,0.2,NA,NA
"2621","nelso01","umca",2007,3,NA,NA,NA,NA,NA,14,0,0.214285714285714,NA,NA
"2622","nelso01","umca",2008,3,NA,NA,NA,NA,NA,15,0,0.2,NA,NA
"2623","nelso01","umca",2009,3,NA,NA,NA,NA,NA,14,0,0.214285714285714,NA,NA
"2624","nelso01","umca",2010,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"2625","nelso01","umca",2011,5,NA,NA,NA,NA,NA,17,0,0.294117647058824,NA,NA
"2626","nelso01","umca",2012,6,5.96666666666667,35.8,NA,NA,NA,18,312.7,0.333333333333333,0.114486728493764,0.223910030913549
"2627","nelso01","umca",2014,6,6.26666666666667,37.6,NA,NA,NA,23,348.4,0.260869565217391,0.107921928817451,0.184395747017421
"2628","nelso02","quag",2003,25,NA,NA,NA,NA,NA,25,0,1,NA,NA
"2629","nelso02","quag",2005,24,10.6583333333333,255.8,1,3.4,3.4,33,255.8,0.727272727272727,1,0.863636363636364
"2630","nelso02","quag",2006,24,NA,NA,1,NA,NA,33,0,0.727272727272727,NA,NA
"2631","nelso02","quag",2007,24,NA,NA,1,NA,NA,33,0,0.727272727272727,NA,NA
"2632","nelso02","quag",2008,24,NA,NA,1,NA,NA,33,0,0.727272727272727,NA,NA
"2633","nelso02","quag",2009,24,NA,NA,1,NA,NA,32,0,0.75,NA,NA
"2634","nelso02","quag",2010,25,NA,NA,1,NA,NA,33,0,0.757575757575758,NA,NA
"2635","nelso02","quag",2011,27,NA,NA,1,NA,NA,35,0,0.771428571428571,NA,NA
"2636","nelso02","quag",2012,34,10.9735294117647,373.1,1,3.1,3.1,42,416.9,0.80952380952381,0.894938834252818,0.852231321888314
"2637","nelso02","quag",2014,35,11.1371428571429,389.8,2,2.8,5.6,45,446.2,0.777777777777778,0.87359928283281,0.825688530305294
"2638","nelso02","umca",2004,9,4.4,39.6,NA,NA,NA,9,39.6,1,1,1
"2639","nelso02","umca",2005,9,NA,NA,NA,NA,NA,33,255.8,0.272727272727273,NA,NA
"2640","nelso02","umca",2006,9,NA,NA,NA,NA,NA,33,0,0.272727272727273,NA,NA
"2641","nelso02","umca",2007,9,NA,NA,NA,NA,NA,33,0,0.272727272727273,NA,NA
"2642","nelso02","umca",2008,9,NA,NA,NA,NA,NA,33,0,0.272727272727273,NA,NA
"2643","nelso02","umca",2009,8,NA,NA,1,NA,NA,32,0,0.25,NA,NA
"2644","nelso02","umca",2010,8,NA,NA,1,NA,NA,33,0,0.242424242424242,NA,NA
"2645","nelso02","umca",2011,8,NA,NA,1,NA,NA,35,0,0.228571428571429,NA,NA
"2646","nelso02","umca",2012,8,5.475,43.8,1,NA,NA,42,416.9,0.19047619047619,0.105061165747182,0.147768678111686
"2647","nelso02","umca",2014,8,5.425,43.4,1,NA,NA,45,446.2,0.177777777777778,0.0972658000896459,0.137521788933712
"2648","otell01","quag",2004,2,24,48,NA,NA,NA,7,106.3,0.285714285714286,0.451552210724365,0.368633248219325
"2649","otell01","quag",2005,2,NA,NA,NA,NA,NA,19,284.8,0.105263157894737,NA,NA
"2650","otell01","quag",2006,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2651","otell01","quag",2007,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2652","otell01","quag",2008,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2653","otell01","quag",2009,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2654","otell01","quag",2010,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2655","otell01","quag",2011,5,NA,NA,NA,NA,NA,10,0,0.5,NA,NA
"2656","otell01","quag",2012,5,13.44,67.2,NA,NA,NA,13,165.6,0.384615384615385,0.405797101449275,0.39520624303233
"2657","otell01","quag",2014,6,11.4166666666667,68.5,NA,NA,NA,26,443.5,0.230769230769231,0.15445321307779,0.192611221923511
"2658","otell01","quke",2004,1,10.7,10.7,NA,NA,NA,7,106.3,0.142857142857143,0.10065851364064,0.121757828248891
"2659","otell01","quke",2005,1,NA,NA,NA,NA,NA,19,284.8,0.0526315789473684,NA,NA
"2660","otell01","quke",2006,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2661","otell01","quke",2007,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2662","otell01","quke",2008,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2663","otell01","quke",2009,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2664","otell01","quke",2010,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2665","otell01","quke",2011,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"2666","otell01","quke",2012,1,13.9,13.9,NA,NA,NA,13,165.6,0.0769230769230769,0.0839371980676329,0.0804301374953549
"2667","otell01","quke",2014,1,13.1,13.1,NA,NA,NA,26,443.5,0.0384615384615385,0.0295377677564825,0.0339996531090105
"2668","otell01","umca",2004,4,11.9,47.6,NA,NA,NA,7,106.3,0.571428571428571,0.447789275634995,0.509608923531783
"2669","otell01","umca",2005,4,NA,NA,NA,NA,NA,19,284.8,0.210526315789474,NA,NA
"2670","otell01","umca",2006,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2671","otell01","umca",2007,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2672","otell01","umca",2008,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2673","otell01","umca",2009,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2674","otell01","umca",2010,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2675","otell01","umca",2011,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"2676","otell01","umca",2012,7,12.0714285714286,84.5,NA,NA,NA,13,165.6,0.538461538461538,0.510265700483092,0.524363619472315
"2677","otell01","umca",2014,7,12.4142857142857,86.9,NA,NA,NA,26,443.5,0.269230769230769,0.195941375422773,0.232586072326771
"2678","pardi01","quag",2003,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"2679","pardi01","quag",2005,2,30.5,61,NA,NA,NA,29,228.3,0.0689655172413793,0.267192290845379,0.168078904043379
"2680","pardi01","quag",2006,2,NA,NA,NA,NA,NA,25,0,0.08,NA,NA
"2681","pardi01","quag",2007,2,NA,NA,NA,NA,NA,25,0,0.08,NA,NA
"2682","pardi01","quag",2008,2,NA,NA,NA,NA,NA,24,0,0.0833333333333333,NA,NA
"2683","pardi01","quag",2009,2,NA,NA,NA,NA,NA,24,0,0.0833333333333333,NA,NA
"2684","pardi01","quag",2010,2,NA,NA,NA,NA,NA,24,0,0.0833333333333333,NA,NA
"2685","pardi01","quag",2011,2,NA,NA,NA,NA,NA,24,0,0.0833333333333333,NA,NA
"2686","pardi01","quag",2012,2,32.25,64.5,NA,NA,NA,25,551.7,0.08,0.116911364872213,0.0984556824361066
"2687","pardi01","quag",2014,2,32.65,65.3,NA,NA,NA,27,580.5,0.0740740740740741,0.112489233419466,0.09328165374677
"2688","pardi01","quke",2003,4,NA,NA,NA,NA,NA,6,0,0.666666666666667,NA,NA
"2689","pardi01","quke",2005,4,27.65,110.6,NA,NA,NA,29,228.3,0.137931034482759,0.484450284713097,0.311190659597928
"2690","pardi01","quke",2006,4,NA,NA,NA,NA,NA,25,0,0.16,NA,NA
"2691","pardi01","quke",2007,4,NA,NA,NA,NA,NA,25,0,0.16,NA,NA
"2692","pardi01","quke",2008,4,NA,NA,NA,NA,NA,24,0,0.166666666666667,NA,NA
"2693","pardi01","quke",2009,4,NA,NA,NA,NA,NA,24,0,0.166666666666667,NA,NA
"2694","pardi01","quke",2010,4,NA,NA,NA,NA,NA,24,0,0.166666666666667,NA,NA
"2695","pardi01","quke",2011,4,NA,NA,NA,NA,NA,24,0,0.166666666666667,NA,NA
"2696","pardi01","quke",2012,4,28.825,115.3,NA,NA,NA,25,551.7,0.16,0.208990393329708,0.184495196664854
"2697","pardi01","quke",2014,3,29.7666666666667,89.3,1,28,28,27,580.5,0.111111111111111,0.153832902670112,0.132472006890612
"2698","pardi01","umca",2004,19,18.0631578947368,343.2,NA,NA,NA,19,343.2,1,1,1
"2699","pardi01","umca",2005,19,NA,NA,NA,NA,NA,29,228.3,0.655172413793103,NA,NA
"2700","pardi01","umca",2006,19,NA,NA,NA,NA,NA,25,0,0.76,NA,NA
"2701","pardi01","umca",2007,19,NA,NA,NA,NA,NA,25,0,0.76,NA,NA
"2702","pardi01","umca",2008,18,NA,NA,1,NA,NA,24,0,0.75,NA,NA
"2703","pardi01","umca",2009,18,NA,NA,1,NA,NA,24,0,0.75,NA,NA
"2704","pardi01","umca",2010,18,NA,NA,1,NA,NA,24,0,0.75,NA,NA
"2705","pardi01","umca",2011,18,NA,NA,1,NA,NA,24,0,0.75,NA,NA
"2706","pardi01","umca",2012,19,19.5736842105263,371.9,1,5.1,5.1,25,551.7,0.76,0.674098241798079,0.717049120899039
"2707","pardi01","umca",2014,19,19.9631578947368,379.3,1,6,6,27,580.5,0.703703703703704,0.653402239448751,0.678552971576227
"2708","parso01","quag",2004,1,5.1,5.1,NA,NA,NA,3,10.7,0.333333333333333,0.476635514018692,0.404984423676012
"2709","parso01","quag",2005,1,NA,NA,NA,NA,NA,15,221.3,0.0666666666666667,NA,NA
"2710","parso01","quag",2006,2,NA,NA,NA,NA,NA,5,0,0.4,NA,NA
"2711","parso01","quag",2007,2,NA,NA,NA,NA,NA,5,0,0.4,NA,NA
"2712","parso01","quag",2008,2,NA,NA,NA,NA,NA,5,0,0.4,NA,NA
"2713","parso01","quag",2009,2,NA,NA,NA,NA,NA,5,0,0.4,NA,NA
"2714","parso01","quag",2010,2,NA,NA,NA,NA,NA,5,0,0.4,NA,NA
"2715","parso01","quag",2011,1,NA,NA,NA,NA,NA,4,0,0.25,NA,NA
"2716","parso01","quag",2012,2,5.7,11.4,NA,NA,NA,5,23.9,0.4,0.476987447698745,0.438493723849372
"2717","parso01","quag",2014,2,6,12,NA,NA,NA,22,314.1,0.0909090909090909,0.0382043935052531,0.064556742207172
"2718","parso01","umca",2004,2,2.8,5.6,NA,NA,NA,3,10.7,0.666666666666667,0.523364485981308,0.595015576323987
"2719","parso01","umca",2005,3,NA,NA,NA,NA,NA,15,221.3,0.2,NA,NA
"2720","parso01","umca",2006,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"2721","parso01","umca",2007,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"2722","parso01","umca",2008,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"2723","parso01","umca",2009,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"2724","parso01","umca",2010,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"2725","parso01","umca",2011,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"2726","parso01","umca",2012,3,4.16666666666667,12.5,NA,NA,NA,5,23.9,0.6,0.523012552301255,0.561506276150628
"2727","parso01","umca",2014,3,4.16666666666667,12.5,NA,NA,NA,22,314.1,0.136363636363636,0.0397962432346386,0.0880799397991375
"2728","peter01","quag",2004,1,33,33,NA,NA,NA,1,33,1,1,1
"2729","peter01","quag",2005,1,NA,NA,NA,NA,NA,12,363.3,0.0833333333333333,NA,NA
"2730","peter01","quag",2006,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2731","peter01","quag",2007,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2732","peter01","quag",2008,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2733","peter01","quag",2009,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2734","peter01","quag",2010,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2735","peter01","quag",2011,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"2736","peter01","quag",2012,1,34.5,34.5,NA,NA,NA,1,34.5,1,1,1
"2737","peter01","quag",2014,1,34.5,34.5,NA,NA,NA,12,388.1,0.0833333333333333,0.0888946147900026,0.086113974061668
"2738","petsn01","quag",2004,2,42,84,2,20.25,40.5,8,185.9,0.25,0.451855836471221,0.350927918235611
"2739","petsn01","quag",2005,2,NA,NA,2,NA,NA,22,370.4,0.0909090909090909,NA,NA
"2740","petsn01","quag",2006,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"2741","petsn01","quag",2007,2,NA,NA,2,NA,NA,8,0,0.25,NA,NA
"2742","petsn01","quag",2008,1,NA,NA,3,NA,NA,7,0,0.142857142857143,NA,NA
"2743","petsn01","quag",2009,1,NA,NA,3,NA,NA,7,0,0.142857142857143,NA,NA
"2744","petsn01","quag",2010,1,NA,NA,3,NA,NA,7,0,0.142857142857143,NA,NA
"2745","petsn01","quag",2011,1,NA,NA,3,NA,NA,7,0,0.142857142857143,NA,NA
"2746","petsn01","quag",2012,1,43.2,43.2,3,NA,NA,7,122,0.142857142857143,0.354098360655738,0.24847775175644
"2747","petsn01","quag",2014,1,43.6,43.6,3,32.3333333333333,97,21,511.2,0.0476190476190476,0.0852895148669797,0.0664542812430136
"2748","petsn01","quke",2004,1,31.2,31.2,NA,NA,NA,8,185.9,0.125,0.167832167832168,0.146416083916084
"2749","petsn01","umca",2004,5,14.14,70.7,NA,NA,NA,8,185.9,0.625,0.380311995696611,0.502655997848306
"2750","petsn01","umca",2005,5,NA,NA,NA,NA,NA,22,370.4,0.227272727272727,NA,NA
"2751","petsn01","umca",2006,6,NA,NA,NA,NA,NA,8,0,0.75,NA,NA
"2752","petsn01","umca",2007,6,NA,NA,NA,NA,NA,8,0,0.75,NA,NA
"2753","petsn01","umca",2008,6,NA,NA,NA,NA,NA,7,0,0.857142857142857,NA,NA
"2754","petsn01","umca",2009,6,NA,NA,NA,NA,NA,7,0,0.857142857142857,NA,NA
"2755","petsn01","umca",2010,6,NA,NA,NA,NA,NA,7,0,0.857142857142857,NA,NA
"2756","petsn01","umca",2011,6,NA,NA,NA,NA,NA,7,0,0.857142857142857,NA,NA
"2757","petsn01","umca",2012,6,13.1333333333333,78.8,NA,NA,NA,7,122,0.857142857142857,0.645901639344262,0.75152224824356
"2758","petsn01","umca",2014,7,11.7571428571429,82.3,NA,NA,NA,21,511.2,0.333333333333333,0.160993740219092,0.247163536776213
"2759","petsn02","quag",2003,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2760","petsn02","quag",2005,6,40.5333333333333,243.2,NA,NA,NA,6,243.2,1,1,1
"2761","petsn02","quag",2006,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2762","petsn02","quag",2007,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2763","petsn02","quag",2008,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2764","petsn02","quag",2009,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2765","petsn02","quag",2010,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2766","petsn02","quag",2011,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"2767","petsn02","quag",2012,6,41.15,246.9,NA,NA,NA,6,246.9,1,1,1
"2768","petsn02","quag",2014,7,40.4714285714286,283.3,NA,NA,NA,7,283.3,1,1,1
"2769","pfend01","quag",2004,6,44.95,269.7,NA,NA,NA,6,269.7,1,1,1
"2770","pfend01","quag",2005,7,NA,NA,NA,NA,NA,9,121.91,0.777777777777778,NA,NA
"2771","pfend01","quag",2006,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2772","pfend01","quag",2007,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2773","pfend01","quag",2008,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2774","pfend01","quag",2009,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2775","pfend01","quag",2010,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2776","pfend01","quag",2011,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"2777","pfend01","quag",2012,7,49.2571428571429,344.8,NA,NA,NA,7,344.8,1,1,1
"2778","pfend01","quag",2014,9,53.6,482.4,NA,NA,NA,13,640.6,0.692307692307692,0.753044021230097,0.722675856768895
"2779","pfend02","quag",2004,2,57.8,115.6,NA,NA,NA,12,363.7,0.166666666666667,0.317844377233984,0.242255521950325
"2780","pfend02","quag",2005,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2781","pfend02","quag",2006,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2782","pfend02","quag",2007,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2783","pfend02","quag",2008,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2784","pfend02","quag",2009,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2785","pfend02","quag",2010,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2786","pfend02","quag",2011,2,NA,NA,NA,NA,NA,12,0,0.166666666666667,NA,NA
"2787","pfend02","quag",2012,2,60.4,120.8,NA,NA,NA,14,429.2,0.142857142857143,0.281453867660764,0.212155505258954
"2788","pfend02","quag",2014,1,66.9,66.9,1,52,52,14,398.7,0.0714285714285714,0.167795334838224,0.119611953133398
"2789","pfend02","umca",2004,10,24.81,248.1,NA,NA,NA,12,363.7,0.833333333333333,0.682155622766016,0.757744478049675
"2790","pfend02","umca",2005,10,NA,NA,NA,NA,NA,12,0,0.833333333333333,NA,NA
"2791","pfend02","umca",2006,10,NA,NA,NA,NA,NA,12,0,0.833333333333333,NA,NA
"2792","pfend02","umca",2007,10,NA,NA,NA,NA,NA,12,0,0.833333333333333,NA,NA
"2793","pfend02","umca",2008,10,NA,NA,NA,NA,NA,12,0,0.833333333333333,NA,NA
