"","plot","tag","dbh1","year_dbh1","dbh2","year_dbh2","delta_dbh"
"2557","MCCOR02","7390",3.8,2012,3.7,2014,-0.0999999999999996
"2558","MCCOR02","7389",3,2012,3.4,2014,0.4
"2559","MCCOR02","7388",2.8,2012,2.8,2014,0
"2560","MCCOR02","1022",31,2005,33.6,2014,2.6
"2561","MCCOR02","1021",17.3,2005,18.1,2014,0.800000000000001
"2562","MCCOR02","1020",50.5,2005,53.5,2014,3
"2563","MCCOR05","598",33.75,2004,41.9,2014,8.15
"2564","MCCOR05","1023",35,2005,38.3,2014,3.3
"2565","MCCOR05","546",26.25,2004,30.8,2014,4.55
"2566","MCCOR05","541",5.5,2004,6.8,2014,1.3
"2567","MCCOR05","1024",30,2005,32.3,2014,2.3
"2568","MCCOR05","1028",16.1,2005,17.5,2014,1.4
"2569","MCCOR05","1027",26.1,2005,30.5,2014,4.4
"2570","MCCOR05","700",34.5,2004,34.9,2014,0.399999999999999
"2571","MCCOR05","4905",12.2,2004,15.5,2014,3.3
"2572","MCCOR05","529",19.75,2004,14.5,2014,-5.25
"2573","MCCOR05","514",3,2004,3.8,2014,0.8
"2574","MCCOR05","1026",17.2,2005,18,2014,0.800000000000001
"2575","MCCOR05","1025",28.9,2005,29.3,2014,0.400000000000002
"2576","MCCOR05","4897",13,2006,15.5,2014,2.5
"2577","MESCH01","1639",14,2004,12,2014,-2
"2578","MESCH01","2724",20.8,2004,23,2014,2.2
"2579","MESCH01","2725",11.4,2004,11.4,2014,0
"2580","MESCH01","1643",12,2004,12.5,2014,0.5
"2581","MESCH01","4253",8.3,2004,11,2014,2.7
"2582","MESCH01","2720",14.1,2004,18.3,2014,4.2
"2583","MESCH01","4248",7,2004,7.7,2014,0.7
"2584","MESCH01","2717",13.5,2004,14.9,2014,1.4
"2585","MESCH01","1646",18,2004,19.5,2014,1.5
"2586","MESCH01","4254",9.9,2004,11,2014,1.1
"2587","MESCH01","2722",18.4,2004,20.8,2014,2.4
"2588","MESCH01","2721",5.7,2004,6.7,2014,1
"2589","MESCH01","4252",15.5,2004,17.1,2014,1.6
"2590","MESCH01","4251",16.6,2004,18.6,2014,2
"2591","MESCH01","4250",21.2,2004,23.4,2014,2.2
"2592","MESCH01","4249",27.3,2004,32.1,2014,4.8
"2593","MESCH01","2715",3,2004,3.6,2014,0.6
"2594","MESCH01","4247",12.4,2004,14.8,2014,2.4
"2595","MESCH01","4246",14.9,2004,16.2,2014,1.3
"2596","MESCH01","4245",13,2004,13.8,2014,0.800000000000001
"2597","MESCH01","2714",29.3,2004,33,2014,3.7
"2598","MESCH01","2723",17.6,2004,19.3,2014,1.7
"2599","MESCH01","2719",6.2,2004,7.5,2014,1.3
"2600","MESCH01","4255",21.6,2004,23.1,2014,1.5
"2601","MESCH01","1619",23.5,2004,23.6,2014,0.100000000000001
"2602","MESCH01","1620",22.2,2004,23.8,2014,1.6
"2603","MESCH01","1621",21.5,2004,23.4,2014,1.9
"2604","MESCH01","1622",13.2,2004,9.8,2014,-3.4
"2605","MESCH01","1623",16,2004,16.9,2014,0.899999999999999
"2606","MESCH01","2727",13.4,2004,14.4,2014,1
"2607","MESCH01","1625",14.8,2004,15.6,2014,0.799999999999999
"2608","MESCH01","2726",12.5,2004,12.6,2014,0.0999999999999996
"2609","MESCH01","1627",12.3,2004,12,2014,-0.300000000000001
"2610","MESCH01","1628",16.5,2004,16.6,2014,0.100000000000001
"2611","MESCH01","1631",37.3,2004,44.5,2014,7.2
"2612","MESCH01","1633",17.3,2004,17.7,2014,0.399999999999999
"2613","MESCH01","1634",22.9,2004,19,2014,-3.9
"2614","MESCH01","1635",19.4,2004,20,2014,0.600000000000001
"2615","MESCH01","1624",23.3,2004,24,2014,0.699999999999999
"2616","MITSU01","4913",23.9,2004,25.6,2014,1.7
"2617","MITSU01","4919",29.7,2004,31.8,2014,2.1
"2618","MITSU01","4918",29.2,2004,32.3,2014,3.1
"2619","MITSU01","4917",17.4,2004,16.5,2014,-0.899999999999999
"2620","MITSU01","4916",19,2004,19.4,2014,0.399999999999999
"2621","MITSU01","5889",30,2011,31.4,2014,1.4
"2622","MITSU01","4903",16.5,2004,16.7,2014,0.199999999999999
"2623","MITSU01","4898",6.7,2012,6.9,2014,0.2
"2624","MITSU01","4914",6.7,2004,9.3,2014,2.6
"2625","MITSU01","4911",18.4,2004,20.5,2014,2.1
"2626","MITSU01","4910",28,2004,31,2014,3
"2627","MITSU01","4909",6.4,2004,6.4,2014,0
"2628","MITSU01","797",14.8,2004,10,2014,-4.8
"2629","MITSU01","4906",63.3,2004,66.8,2014,3.5
"2630","MITSU01","790",27,2004,28.8,2014,1.8
"2631","MITSU01","4904",67.3,2004,74.6,2014,7.3
"2632","MITSU02","3604",36.5,2005,37.5,2014,1
"2633","MITSU02","4522",20.3,2005,22.3,2014,2
"2634","MITSU02","4523",50,2005,53,2014,3
"2635","MITSU02","6207",14.2,2012,14.1,2014,-0.0999999999999996
"2636","MITSU02","1480",103,2005,103.6,2014,0.599999999999994
"2637","MITSU02","4524",93.6,2005,94.9,2014,1.30000000000001
"2638","MITSU02","4828",39,2012,40.4,2014,1.4
"2639","MITSU03","2690",18.8,2004,20.7,2014,1.9
"2640","MITSU03","2691",13.7,2004,15.6,2014,1.9
"2641","MITSU03","2695",23,2004,24.5,2014,1.5
"2642","MITSU03","2693",20.9,2004,23.5,2014,2.6
"2643","MITSU03","4530",12.3,2005,11.3,2014,-1
"2644","MITSU03","300",18.3,2004,17.4,2014,-0.900000000000002
"2645","MITSU03","2697",88,2004,90.6,2014,2.59999999999999
"2646","MITSU03","2692",26.1,2004,27.9,2014,1.8
"2647","MITSU03","2694",26.4,2004,39.8,2014,13.4
"2648","MITSU03","2696",9.9,2004,9.3,2014,-0.6
"2649","MITSU03","6078",9.1,2005,10.4,2014,1.3
"2650","MITSU03","1430",72,2005,80.6,2014,8.59999999999999
"2651","MITSU03","1431",34.4,2005,38.5,2014,4.1
"2652","MITSU03","1432",20.5,2005,20.2,2014,-0.300000000000001
"2653","MITSU04","5595",3.4,2012,4.3,2014,0.9
"2654","MITSU04","5594",6.7,2012,3,2014,-3.7
"2655","MITSU04","4902",2.3,2004,11,2014,8.7
"2656","MITSU04","5622",4.9,2012,6.1,2014,1.2
"2657","MITSU04","1492",28.4,2005,27.5,2014,-0.899999999999999
"2658","MITSU04","2698",65.5,2004,72.3,2014,6.8
"2659","MITSU04","1483",25.6,2005,28,2014,2.4
"2660","MITSU04","1490",28.5,2005,32,2014,3.5
"2661","MITSU04","1489",12.9,2005,12.8,2014,-0.0999999999999996
"2662","MITSU04","1488",25.3,2005,27.5,2014,2.2
"2663","MITSU04","1486",25.2,2005,29,2014,3.8
"2664","MITSU04","1487",34.4,2005,36.5,2014,2.1
"2665","MITSU04","5888",2.8,2011,3.5,2014,0.7
"2666","MITSU04","1482",40,2005,45,2014,5
"2667","MITSU04","1484",39.4,2012,38.3,2014,-1.1
"2668","MITSU04","1485",37.5,2005,40.6,2014,3.1
"2669","MITSU04","4901",105.8,2005,109.2,2014,3.40000000000001
"2670","MITSU04","1440",28.3,2005,30.8,2014,2.5
"2671","MITSU04","786",80.7,2005,84.5,2014,3.8
"2672","MITSU04","1481",23.6,2005,14,2014,-9.6
"2673","MOREL01","4057",38.4,2004,39.1,2014,0.700000000000003
"2674","MOREL01","1653",47.2,2005,45.5,2014,-1.7
"2675","MOREL01","313",7.6,2004,8.5,2014,0.9
"2676","MOREL01","1652",28,2005,23.9,2014,-4.1
"2677","MOREL01","2668",33.4,2004,40.5,2014,7.1
"2678","MOREL01","4813",6.8,2008,7.4,2014,0.600000000000001
"2679","MOREL01","6064",32.5,2006,33.9,2014,1.4
"2680","MOREL01","1648",72.7,2005,90.7,2014,18
"2681","MOREL01","1649",36,2005,37,2014,1
"2682","MOREL01","1650",61.5,2005,68.3,2014,6.8
"2683","MOREL01","1651",27.6,2005,30.4,2014,2.8
"2684","MOREL01","4058",33.4,2004,35.1,2014,1.7
"2685","MOREL01","4063",36.1,2004,37.3,2014,1.2
"2686","MOREL01","4062",32.3,2004,33.6,2014,1.3
"2687","MOREL01","4061",5.4,2004,5.1,2014,-0.300000000000001
"2688","MOREL01","4059",17.5,2004,16,2014,-1.5
"2689","MOREL01","4060",28,2004,28.1,2014,0.100000000000001
"2690","MOREL02","5814",NA,NA,3,2014,NA
"2691","MOREL02","1647",146.5,2003,137.8,2014,-8.69999999999999
"2692","MOREL02","5815",NA,NA,2.4,2014,NA
"2693","MOREL02","312",104,2004,100.5,2014,-3.5
"2694","MOREL02","2672",112.3,2004,110.5,2014,-1.8
"2695","MOREL02","5572",6.8,2012,7,2014,0.2
"2696","MOREL02","314",135.5,2004,149.4,2014,13.9
"2697","MOREL02","2669b",48.6,2004,59.6,2014,11
"2698","MOREL02","2670",18.2,2004,23.4,2014,5.2
"2699","MROTH01","2752",35.3,2004,39,2014,3.7
"2700","MROTH01","1412",19.1,2004,23.3,2014,4.2
"2701","MROTH01","2741",18.4,2004,17.9,2014,-0.5
"2702","MROTH01","2740",27.8,2004,29,2014,1.2
"2703","MROTH01","1414",42.5,2005,41.8,2014,-0.700000000000003
"2704","MROTH01","1415",65,2005,66,2014,1
"2705","MROTH01","2749",40.1,2005,41.5,2014,1.4
"2706","MROTH01","2751",16.2,2004,17.6,2014,1.4
"2707","MROTH01","4543",1.5,2006,4.2,2014,2.7
"2708","MROTH01","2753",5.3,2004,7.2,2014,1.9
"2709","MROTH01","2755",11.2,2004,11.3,2014,0.100000000000001
"2710","MROTH01","2754",26,2004,27.4,2014,1.4
"2711","MROTH01","2757",16.7,2004,16.3,2014,-0.399999999999999
"2712","MROTH01","1413",58.5,2005,58.3,2014,-0.200000000000003
"2713","MROTH01","5575",29.2,2012,30.1,2014,0.900000000000002
"2714","MROTH01","2742",8.8,2004,9.4,2014,0.6
"2715","MROTH01","6076",34.1,2005,35.9,2014,1.8
"2716","MROTH01","2743",31.7,2004,32.5,2014,0.800000000000001
"2717","MROTH01","2744",6.7,2004,6.3,2014,-0.4
"2718","MROTH01","2745",23.1,2004,24.2,2014,1.1
"2719","MROTH01","2747",5.1,2004,4.6,2014,-0.5
"2720","MROTH01","2746",12.1,2004,12.9,2014,0.800000000000001
"2721","MROTH01","2748",4.5,2004,4.3,2014,-0.2
"2722","MROTH01","2750",8.5,2004,8.5,2014,0
"2723","MROTH01","2756",15.3,2004,16,2014,0.699999999999999
"2724","MROTH02","2731",42.1,2004,45,2014,2.9
"2725","MROTH02","7813",NA,NA,53.5,2014,NA
"2726","MROTH02","2738",26,2004,27.2,2014,1.2
"2727","MROTH02","2736",31.2,2004,35.5,2014,4.3
"2728","MROTH02","2735",27.3,2004,29.6,2014,2.3
"2729","MROTH02","2734",8.9,2004,9.8,2014,0.9
"2730","MROTH02","2729B",NA,NA,38.1,2014,NA
"2731","MROTH02","2732",11.5,2004,11.8,2014,0.300000000000001
"2732","MROTH02","2739",20.3,2004,19.6,2014,-0.699999999999999
"2733","MROTH02","2730",28.2,2004,38.9,2014,10.7
"2734","MROTH02","1667",16,2004,16.9,2014,0.899999999999999
"2735","MROTH02","5280",33.3,2011,24.7,2014,-8.6
"2736","MROTH02","5265",2.4,2011,2.9,2014,0.5
"2737","MROTH02","2728",10.5,2004,12.2,2014,1.7
"2738","MROTH02","2729",36.1,2004,39.3,2014,3.2
"2739","MROTH02","2733",25.7,2004,25.5,2014,-0.199999999999999
"2740","MROTH02","2737",29.5,2004,31.6,2014,2.1
"2741","MUTTE01","4552",2.2,2006,2.1,2014,-0.1
"2742","MUTTE01","4555",2.1,2006,2.2,2014,0.1
"2743","MUTTE01","4556",2.3,2006,2.3,2014,0
"2744","MUTTE01","4554",2,2006,2,2014,0
"2745","MUTTE01","6125",2.8,2012,3,2014,0.2
"2746","MUTTE01","3255",5,2004,6.1,2014,1.1
"2747","MUTTE01","3256",5.1,2004,5.8,2014,0.7
"2748","MUTTE01","304",5.2,2004,5.6,2014,0.399999999999999
"2749","MUTTE01","7209",4.1,2012,4,2014,-0.0999999999999996
"2750","MUTTE01","1736",6.3,2004,9.3,2014,3
"2751","MUTTE01","1735",6.5,2004,9.1,2014,2.6
"2752","MUTTE01","1734",7.9,2004,11.5,2014,3.6
"2753","MUTTE01","4849",NA,NA,3.3,2014,NA
"2754","MUTTE01","3270",9.1,2004,10.7,2014,1.6
"2755","MUTTE01","6336",4.2,2007,4.9,2014,0.7
"2756","MUTTE01","3252",4.9,2004,5.4,2014,0.5
"2757","MUTTE01","3279",1.4,2004,3.1,2014,1.7
"2758","MUTTE01","3278",11.3,2004,11.8,2014,0.5
"2759","MUTTE01","3277",5.8,2004,5.6,2014,-0.2
"2760","MUTTE01","3276",8.1,2004,10,2014,1.9
"2761","MUTTE01","3275",1.9,2004,2.9,2014,1
"2762","MUTTE01","3274",5.9,2004,6.3,2014,0.399999999999999
"2763","MUTTE01","3273",6.6,2004,8,2014,1.4
"2764","MUTTE01","3272",5.9,2004,7.3,2014,1.4
"2765","MUTTE01","3271",4.7,2004,5.1,2014,0.399999999999999
"2766","MUTTE01","6702",9.9,2011,10.7,2014,0.799999999999999
"2767","MUTTE01","3247",5.4,2004,6.5,2014,1.1
"2768","MUTTE01","3246",6.8,2004,8.2,2014,1.4
"2769","MUTTE01","1737",4.1,2004,5.6,2014,1.5
"2770","MUTTE01","1738",3.5,2004,4.6,2014,1.1
"2771","MUTTE01","1739",3.8,2004,3.7,2014,-0.0999999999999996
"2772","MUTTE01","4553",2.6,2006,2.9,2014,0.3
"2773","MUTTE01","1740",2.6,2004,2.8,2014,0.2
"2774","MUTTE01","1940",2.5,2012,2.7,2014,0.2
"2775","MUTTE01","4548",2,2006,3.3,2014,1.3
"2776","MUTTE01","3254",5.4,2004,7,2014,1.6
"2777","MUTTE01","4549",3.1,2006,3.1,2014,0
"2778","MUTTE01","3253",4.1,2004,4.5,2014,0.4
"2779","MUTTE01","4559",3.3,2006,3.2,2014,-0.0999999999999996
"2780","MUTTE01","4560",2.3,2006,3.3,2014,1
"2781","MUTTE01","4561",3.3,2006,3.3,2014,0
"2782","MUTTE01","6142",2.5,2012,2.6,2014,0.1
"2783","MUTTE01","6729",NA,NA,2.1,2014,NA
"2784","MUTTE01","3249",5.1,2004,6,2014,0.9
"2785","MUTTE01","3257",7.7,2004,9.5,2014,1.8
"2786","MUTTE01","3251",5.2,2004,6.3,2014,1.1
"2787","MUTTE01","3250",5,2004,5.9,2014,0.9
"2788","MUTTE01","1941",3.4,2012,3.3,2014,-0.1
"2789","MUTTE01","3260",6.4,2004,7.2,2014,0.8
"2790","MUTTE01","3269",7.6,2004,9.3,2014,1.7
"2791","MUTTE01","3268",6.3,2004,7.8,2014,1.5
"2792","MUTTE01","3267",7.2,2004,8.6,2014,1.4
"2793","MUTTE01","3266",5.5,2004,6.8,2014,1.3
"2794","MUTTE01","3265",5.9,2004,7.9,2014,2
"2795","MUTTE01","3264",6,2004,7.1,2014,1.1
"2796","MUTTE01","3263",5.3,2004,6.1,2014,0.8
"2797","MUTTE01","3262",5.9,2004,6.4,2014,0.5
"2798","MUTTE01","3261",11.4,2004,11.7,2014,0.299999999999999
"2799","MUTTE01","3259",5.9,2004,6.7,2014,0.8
"2800","MUTTE01","3248",9,2004,10.4,2014,1.4
"2801","MUTTE01","3258",10.4,2004,12.6,2014,2.2
"2802","MUTTE01","4551",2.1,2006,2.6,2014,0.5
"2803","MUTTE02","4872",2.5,2012,2.8,2014,0.3
"2804","MUTTE02","3308",10.6,2004,11,2014,0.4
"2805","MUTTE02","302",16.2,2004,18,2014,1.8
"2806","MUTTE02","310",5.5,2004,6.5,2014,1
"2807","MUTTE02","3317",8.2,2004,8.7,2014,0.5
"2808","MUTTE02","3319",8.7,2004,8.6,2014,-0.0999999999999996
"2809","MUTTE02","3321",14.5,2004,15.7,2014,1.2
"2810","MUTTE02","7784",NA,NA,2.1,2014,NA
"2811","MUTTE02","3326",5.1,2004,5.5,2014,0.4
"2812","MUTTE02","6331",11.1,2007,11,2014,-0.0999999999999996
"2813","MUTTE02","3348",7.7,2004,8.2,2014,0.499999999999999
"2814","MUTTE02","3346",2.7,2004,2.1,2014,-0.6
"2815","MUTTE02","3345",6.7,2004,7,2014,0.3
"2816","MUTTE02","3306",13.2,2004,13.9,2014,0.700000000000001
"2817","MUTTE02","3341",7,2004,7.2,2014,0.2
"2818","MUTTE02","3311",2.2,2004,2.3,2014,0.0999999999999996
"2819","MUTTE02","6126",2,2012,2.3,2014,0.3
"2820","MUTTE02","3331",7.1,2004,7.6,2014,0.5
"2821","MUTTE02","3332",2.1,2004,3,2014,0.9
"2822","MUTTE02","6332",11.5,2007,11.6,2014,0.0999999999999996
"2823","MUTTE02","3304",7.6,2004,7.5,2014,-0.0999999999999996
"2824","MUTTE02","3303",8.8,2004,8.6,2014,-0.200000000000001
"2825","MUTTE02","3302",4,2004,4.9,2014,0.9
"2826","MUTTE02","3305",12.1,2004,12,2014,-0.0999999999999996
"2827","MUTTE02","3301",4.7,2004,4.9,2014,0.2
"2828","MUTTE02","3318",10.8,2004,10.5,2014,-0.300000000000001
"2829","NELSO01","1885",4.6,2004,19.8,2014,15.2
"2830","NELSO01","1878",35,2004,38.1,2014,3.1
"2831","NELSO01","1877",27.4,2004,29.8,2014,2.4
"2832","NELSO01","1883",30.6,2004,29.7,2014,-0.900000000000002
"2833","NELSO01","3349",7.8,2004,10,2014,2.2
"2834","NELSO01","3350",4.4,2004,6.6,2014,2.2
"2835","NELSO01","3351",8.6,2004,10.7,2014,2.1
"2836","NELSO01","3352",8.9,2004,11.1,2014,2.2
"2837","NELSO01","3353",4.9,2004,5.3,2014,0.399999999999999
"2838","NELSO01","4761",3.6,2012,3.7,2014,0.1
"2839","NELSO01","1880",9.2,2004,15.3,2014,6.1
"2840","NELSO01","4764",3.7,2012,3.8,2014,0.0999999999999996
"2841","NELSO01","1886",23,2004,27.9,2014,4.9
"2842","NELSO01","1887",9.3,2004,10.5,2014,1.2
"2843","NELSO01","1888",4.7,2004,5,2014,0.3
"2844","NELSO01","1889",11.3,2004,14.3,2014,3
"2845","NELSO01","1884",19.1,2004,20.5,2014,1.4
"2846","NELSO01","6725",2.3,2012,3,2014,0.7
"2847","NELSO01","1881",13.2,2004,16.8,2014,3.6
"2848","NELSO01","1882",28.4,2004,26.3,2014,-2.1
"2849","NELSO01","1879",28.5,2004,33,2014,4.5
"2850","NELSO02","1299",3.9,2005,6.2,2014,2.3
"2851","NELSO02","4780",7.7,2012,8.4,2014,0.7
"2852","NELSO02","1280",4.2,2005,9,2014,4.8
"2853","NELSO02","1279",8.3,2005,13.9,2014,5.6
"2854","NELSO02","6107",7.2,2012,6.9,2014,-0.3
"2855","NELSO02","1296",48,2005,47,2014,-1
"2856","NELSO02","1295",3.6,2005,7.4,2014,3.8
"2857","NELSO02","1298",5.3,2005,9.2,2014,3.9
"2858","NELSO02","1300",6.7,2005,10.5,2014,3.8
"2859","NELSO02","1306",8.8,2005,14,2014,5.2
"2860","NELSO02","1307",11.2,2005,15.2,2014,4
"2861","NELSO02","7114",3,2011,3,2014,0
"2862","NELSO02","7116",2.9,2012,2.6,2014,-0.3
"2863","NELSO02","1308",8.4,2005,13,2014,4.6
"2864","NELSO02","7539",3.8,2011,5,2014,1.2
"2865","NELSO02","6797",NA,NA,3.5,2014,NA
"2866","NELSO02","1297",33,2005,36,2014,3
"2867","NELSO02","6206",4.1,2012,4.2,2014,0.100000000000001
"2868","NELSO02","1294",5.2,2005,9.5,2014,4.3
"2869","NELSO02","1293",3.8,2005,6.5,2014,2.7
"2870","NELSO02","1292",3.4,2005,3,2014,-0.4
"2871","NELSO02","5899",7,2012,6.7,2014,-0.3
"2872","NELSO02","1291",3.6,2005,5.9,2014,2.3
"2873","NELSO02","1281",9.7,2005,12.8,2014,3.1
"2874","NELSO02","7542",6.1,2012,6.5,2014,0.4
"2875","NELSO02","1290",6.3,2005,12.7,2014,6.4
"2876","NELSO02","1289",4.2,2005,8.5,2014,4.3
"2877","NELSO02","1288",3.2,2005,7.2,2014,4
"2878","NELSO02","1287",50,2005,46,2014,-4
"2879","NELSO02","3362",5.5,2004,6.8,2014,1.3
"2880","NELSO02","1286",3.2,2005,6.8,2014,3.6
"2881","NELSO02","3361",2.5,2004,2.5,2014,0
"2882","NELSO02","3358",5.3,2004,7.1,2014,1.8
"2883","NELSO02","3354",5.7,2004,6.4,2014,0.7
"2884","NELSO02","1282",8.4,2005,10.4,2014,2
"2885","NELSO02","3355",5.8,2004,7,2014,1.2
"2886","NELSO02","1283",6.3,2005,7.6,2014,1.3
"2887","NELSO02","3356",3.3,2004,3.2,2014,-0.0999999999999996
"2888","NELSO02","1285",5.3,2005,8.3,2014,3
"2889","NELSO02","4830",6.2,2012,4.4,2014,-1.8
"2890","NELSO02","4863",3.1,2012,3.2,2014,0.1
"2891","NELSO02","7538",6.7,2012,6.6,2014,-0.100000000000001
"2892","NELSO02","3360",7,2004,7.5,2014,0.5
"2893","NELSO02","1284",5.2,2005,7.8,2014,2.6
"2894","NELSO02","3357",2.5,2004,2.9,2014,0.4
"2895","OTELL01","4417",14.4,2004,18,2014,3.6
"2896","OTELL01","4403",8.3,2004,12.3,2014,4
"2897","OTELL01","4546",5.2,2006,4.5,2014,-0.7
"2898","OTELL01","7318",5.5,2012,5.6,2014,0.0999999999999996
"2899","OTELL01","7315",14.8,2012,14.4,2014,-0.4
"2900","OTELL01","1749",10.7,2004,13.1,2014,2.4
"2901","OTELL01","1750",24.5,2004,27.3,2014,2.8
"2902","OTELL01","7314",7.8,2012,7.9,2014,0.100000000000001
"2903","OTELL01","1751",23.5,2004,24.7,2014,1.2
"2904","OTELL01","4416",9.4,2004,11.1,2014,1.7
"2905","OTELL01","4545",3,2006,5.3,2014,2.3
"2906","OTELL01","5858",NA,NA,2.8,2014,NA
"2907","OTELL01","4414",15.5,2004,17.6,2014,2.1
"2908","OTELL01","4544",4.2,2006,3.9,2014,-0.3
"2909","PARDI01","440b",18.75,2004,21,2014,2.25
"2910","PARDI01","433",20,2004,23,2014,3
"2911","PARDI01","409b",9.25,2004,8.8,2014,-0.449999999999999
"2912","PARDI01","6930",3.1,2004,3.3,2014,0.2
"2913","PARDI01","6929",6,2004,6,2014,0
"2914","PARDI01","6928",23.8,2004,24.9,2014,1.1
"2915","PARDI01","448",25.25,2004,29.1,2014,3.85
"2916","PARDI01","413",10.5,2004,10.7,2014,0.199999999999999
"2917","PARDI01","6931",14.8,2004,15.1,2014,0.299999999999999
"2918","PARDI01","403",7.75,2004,7.2,2014,-0.55
"2919","PARDI01","1393",29.8,2005,31.3,2014,1.5
"2920","PARDI01","1395",40.2,2005,42,2014,1.8
"2921","PARDI01","1394",20.8,2005,23.3,2014,2.5
"2922","PARDI01","1392",22,2005,23.2,2014,1.2
"2923","PARDI01","1391",31.8,2005,34.8,2014,3
"2924","PARDI01","1396",27,2005,28,2014,1
"2925","PARDI01","402",9.75,2004,11.8,2014,2.05
"2926","PARDI01","415b",36,2004,37.8,2014,1.8
"2927","PARDI01","417",13.5,2004,14.3,2014,0.800000000000001
"2928","PARDI01","412",8,2012,8.2,2014,0.199999999999999
"2929","PARDI01","3582",40.4,2004,45.4,2014,5
"2930","PARDI01","419",21.5,2004,24.3,2014,2.8
"2931","PARDI01","407",7.5,2004,8.3,2014,0.800000000000001
"2932","PARDI01","447b",4.75,2004,5.3,2014,0.55
"2933","PARDI01","424b",34,2004,39,2014,5
"2934","PARDI01","3581",32.1,2004,34.4,2014,2.3
"2935","PARDI01","435",13.75,2004,16.2,2014,2.45
"2936","PARSO01","2209",5.1,2004,7.6,2014,2.5
"2937","PARSO01","4492",2.1,2004,3.3,2014,1.2
"2938","PARSO01","1937",2.9,2005,4.9,2014,2
"2939","PARSO01","4418",3.5,2004,4.3,2014,0.8
"2940","PARSO01","4547",3.4,2006,4.4,2014,1
"2941","PETER01","1752",33,2004,34.5,2014,1.5
"2942","PETSN01","4935",1.8,2004,2.5,2014,0.7
"2943","PETSN01","409",10.7,2004,10.5,2014,-0.199999999999999
"2944","PETSN01","4937",7.8,2004,8.2,2014,0.399999999999999
"2945","PETSN01","2095",39.9,2004,43.6,2014,3.7
"2946","PETSN01","4971",23.05,2004,25.1,2014,2.05
"2947","PETSN01","4936",10.9,2004,15.2,2014,4.3
"2948","PETSN01","4970",36.7,2004,40.6,2014,3.9
"2949","PETSN01","7781",NA,NA,3,2014,NA
"2950","PETSN01","6357",1.5,2006,2.3,2014,0.8
"2951","PETSN01","2097",44.1,2004,41,2014,-3.1
"2952","PETSN01","2094",26.2,2004,32,2014,5.8
"2953","PETSN01","411",10.2,2004,9.5,2014,-0.699999999999999
"2954","PETSN01","2096",14.3,2004,24,2014,9.7
"2955","PETSN01","2093",31.2,2004,27.5,2014,-3.7
"2956","PETSN01","4962",39.5,2004,40.6,2014,1.1
"2957","PETSN02","2108",22.5,2005,23,2014,0.5
"2958","PETSN02","7776",NA,NA,18,2014,NA
"2959","PETSN02","2109",24.1,2005,24.6,2014,0.5
"2960","PETSN02","2107",51.8,2005,57.8,2014,6
"2961","PETSN02","2105",51.6,2005,55.4,2014,3.8
"2962","PETSN02","2104",57.6,2005,64,2014,6.4
"2963","PETSN02","2106",35.6,2005,40.5,2014,4.9
"2964","PFEND01","7786",NA,NA,58.6,2014,NA
"2965","PFEND01","1461",58.6,2004,60.2,2014,1.6
"2966","PFEND01","1462",57.2,2004,63.9,2014,6.7
"2967","PFEND01","1463",45,2004,46.4,2014,1.4
"2968","PFEND01","1464",50.3,2004,54.7,2014,4.40000000000001
"2969","PFEND01","1465",28.5,2004,36,2014,7.5
"2970","PFEND01","7782",NA,NA,57.3,2014,NA
"2971","PFEND01","6800",NA,NA,57.8,2014,NA
"2972","PFEND01","1932",43.7,2005,47.5,2014,3.8
"2973","PFEND02","7785",NA,NA,3.6,2014,NA
"2974","PFEND02","7783",NA,NA,2.4,2014,NA
"2975","PFEND02","1458",63.8,2004,66.9,2014,3.10000000000001
"2976","PFEND02","1459",51.8,2004,52,2014,0.200000000000003
"2977","PFEND02","6163",NA,NA,2.8,2014,NA
"2978","PFEND02","800",9.4,2004,10.2,2014,0.799999999999999
"2979","PFEND02","6154",NA,NA,2.1,2014,NA
"2980","PFEND02","7593",2.3,2012,3.4,2014,1.1
"2981","PFEND02","6104",3.8,2012,3.9,2014,0.1
"2982","PFEND02","3602",9,2004,15.1,2014,6.1
"2983","PFEND02","3601",4,2004,8.1,2014,4.1
"2984","PFEND02","3599",4.6,2004,7.8,2014,3.2
"2985","PFEND02","3600",0.8,2004,2.5,2014,1.7
"2986","PFEND02","4514",17.7,2004,21.6,2014,3.9
"2987","PFEND02","4519",84.1,2004,99.7,2014,15.6
"2988","PFEND02","4518",44.5,2004,52.5,2014,8
"2989","PFEND02","4517",31.7,2004,32.9,2014,1.2
"2990","PFEND02","4516",30.5,2004,57.6,2014,27.1
"2991","PFEND02","4515",20.8,2004,28.8,2014,8
"2992","PHILL01","6160",11.3,2012,11.5,2014,0.199999999999999
"2993","PHILL01","4797",7.8,2009,8.8,2014,1
"2994","PHILL01","1674",13.5,2004,11.9,2014,-1.6
"2995","PHILL01","4795",10,2009,12.5,2014,2.5
"2996","PHILL01","1673",64.3,2004,67.1,2014,2.8
"2997","PHILL01","1679",7,2004,5,2014,-2
"2998","PHILL01","1676",5,2004,4.8,2014,-0.2
"2999","PHILL01","1675",6.6,2004,6.5,2014,-0.0999999999999996
"3000","PHILL01","1678",13.1,2004,14,2014,0.9
"3001","PHILL01","1680",4.4,2004,4.8,2014,0.399999999999999
"3002","PHILL01","4899",15.9,2012,16.7,2014,0.799999999999999
